"","score","review","writer","time","score_asnum"
"165","6","지금까지성장했던걸 리셋시키고 이제성장드라마찍는..이번스파이더맨은 연애못해안달난 어린애가되고.원래스파이더맨은 자기주변위험할까봐 사귀지도않는데..스탠리는 스파이더맨은불쌍해야한댔는데, 안타깝긴커녕 그냥 히어로놀이하다가 이제쫄은거같음. 아이언맨그림자에가려진  ","Diana(vani****)","2019.07.03 05:48",6
"166","5","스파이더맨과 드론의 싸움  ","박소희(sh08****)","2019.07.03 00:06",5
"167","4","SO니는 ㅈㄹ하지 말고 곱게 마블에 판권을 넘겼으면 좋겠다.  ","삼빠쟁이(jhb0****)","2019.07.02 23:47",4
"168","10","왜 쿠키영상이 역대급인지 알겠다  ","룬 다이스키(ppap****)","2019.07.02 16:40",10
"169","10","배우랑 스파이더맨이 좋아서 10점을 주지만 솔직한 평점은 6점1편보다 별로고 사랑이야기, 오글거리는 연출때문에 지루하고 언제 끝나나 기다리기만 함;  근데 마지막에 혼자서 빌딩날라다니는 연출이 너무 좋았으 진짜 내가 아는 스파이더맨 보는 기분이더라  ","페페(ehds****)","2019.07.02 13:06",10
"170","5","하이틴》CG = 어린이.청소년관람기준☆  ","youj****","2019.07.03 04:24",5
"171","1","안그래도 캐릭터들이 전부 따로 놀아서 만산한데 드론까지 열라게 풀어 놓으니 더더욱 산만하다.ㅡㅡ  ","마블의 세상(kiss****)","2019.07.03 12:25",1
"172","3","내용은 좀 어벤저스끝난후 번외편같다랄까 하이틴무비가 섞였는데 재미있진않음. 스파이더맨에 특징인 스피드감, 고공을 날아다니는 스릴감, 맨투맨 싸움이 결여되어있어서 액션에 재미가 매우매우매우 반감되어있음.  ","stardust(asum****)","2019.07.02 22:57",3
"173","4","아니 진짜 개노잼,,, 기대하고 봣는데 좋았던 스파이더맨까지 질리게 되는 영화 걍 왓챠에 올라올때까지 기다릴걸,, 존나 히어로에 맞는 빌런인가 싶다 진챠,,;;  ","Ohoho(hyun****)","2019.07.02 19:50",4
"174","1","스파이더맨이 어린이물 스파이더맨인데? 에이~오~ 렛츠꼬~~? 그립다. 2000년대 토비맥과이어의 스파이더맨 시리즈... 다크나이트와 더불어 히어로물 역대급 명작..  ","도망노비(rlad****)","2019.07.03 09:15",1
"175","1","이정도면 어메이징 보다 못만듬 이따구로 할꺼면다시 소니한테줘라 디지니 특유에 유치함 그만보고싶다  ","강경현20(kkh8****)","2019.07.03 05:15",1
"176","5","별 대단한 스토리도 아니데 마블세계관이 어쩌니저쩌니..점점 덕후영화가 되어가나? 그냥 12세용 액션영화지 새로운건 없음  ","이노텝(akfl****)","2019.07.03 04:41",5
"177","2","스파이더맨에 마블 넣지마세요..개노잼. 지금까지 봤던 스파이더맨 시리즈중 제일 재미없고 마블넣어서 이해도안되고.아짜증.스파이더맨 돌려내  ","레알(soba****)","2019.07.03 04:30",2
"178","5","사춘기 성장  스토리  지겨워..  보고 있음 속터져..  제발  그만해..  ","극악무도(tana****)","2019.07.02 18:13",5
"179","6","아니 뉴욕을 지키지않는 스파이더맨이 스파이더맨이 맞긴하냐? 이질감드는 슈트들이 보는데 거부감 생기게 만든다 .그리고 전혀 스파이더맨 느낌이아님. 오리지날이랑 어메이징 스파이더맨이 훨씬 나음.  ","road****","2019.07.02 20:59",6
"180","10","이 영화는 정말 미쳤습니다  ","오잉크(119e****)","2019.07.03 12:56",10
"181","10","관람객영화 내내 반전의 반전그리고 충격적 엔딩다음편 언제 나오나.ㅠㅠ  ","April(romm****)","2019.07.03 12:55",10
"182","7","화려한 CG보다 스파이더맨의 감정선을 더 살렸더라면  ","아날로그(amd3****)","2019.07.03 12:51",7
"183","10","난 이 영화가 표현한 로맨스가 너무 좋다. 젠다야 너무 매력있음.  ","다능이(hwhb****)","2019.07.03 10:55",10
"184","9","관람객마법사보다 임팩트 있는 홀로그램  ","지미(elem****)","2019.07.03 10:55",9
"185","10","관람객그 아이언맨때 나온 BGM?? OST??? 듣자마자 심장이막 뛰던데..ㅋㅋㅋ 아이언맨 재탕해야겠음  ","homs****","2019.07.03 10:54",10
"186","10","관람객이디스 이디스 이디스 이디스  ","칭찬러(7794****)","2019.07.03 10:45",10
"187","6","냉요이나 구성이나 기존에 았던 특유의 유머코드가 애매함..  ","lic2****","2019.07.03 03:51",6
"188","7","딱 6점  7점 짜리 영화 기대 많이 했는데 실망 스럽다  ","두둥(jisj****)","2019.07.03 03:30",7
"189","10","관람객스포남긴새끼 네이버 영구차단시켜라  ","perception(kty7****)","2019.07.03 00:48",10
"190","9","매우신나고 흥미로운 티네이저 액션 블록버스터!!! 빌런도 충실하다  ","쥰(blaz****)","2019.07.03 00:40",9
"191","10","반전+로맨스+CG+감동+액션을 한번에 다 잡은 영화. 올해 개봉한 마블 영화 중 단연 최고. 토비 맥과이어의 스파이더맨 시리즈 팬이라면 반가워할 얼굴도 마지막에 등장하니 쿠키 영상도 빼놓지 말고 보고 나오세요!!!  ","송하은(asdf****)","2019.07.03 00:02",10
"192","8","엔드게임의 에필로그 수준이 될까 우려했지만, 오히려 인간 피터 파커에 대해 공감하고 이해할 수 있었다. 물론 깊이감은 샘 레이미의 스파이더맨을 따라잡을 수 없지만~~  ","치즈Cake88(alie****)","2019.07.03 00:00",8
"193","10","IRON spider  ","smil****","2019.07.03 00:00",10
"194","4","멀티버스가아닌 유럽투어 관광버스 일회성악역 미스테리오보다 매력없는 스파이더맨이아이언맨의 뒤를이어 마블시리즈를 이끌수있을까?어벤져스와 캡틴마블등 다른시리즈와 연결성만 강조하다보니 스파이더맨 그자체는 죽어버렸다. 토비맥과이어가 그리워진다  ","촌철살인(matt****)","2019.07.02 23:46",4
"195","10","스파이더맨 영화중에서 정말로 엄청 재미있던 영화였다.영화관에서 돈내고도 별로 아깝지 않은 영화였다.  ","woek****","2019.07.02 23:11",10
"196","10","페이즈3를 마무리하면서 페이즈4의 시작을알리는 끝과 시작의영화. 잘봤어요  ","더블(ejqm****)","2019.07.02 23:08",10
"197","8","관람객성장하는 히어로! 잘하고 있어~ 쿠기 영상2개는 충격! 앞으로 어떤 이야기가 그려질지 벌써 기대!  ","루피(ruff****)","2019.07.02 23:03",8
"198","10","토니스타크 보고싶다 보는내내 눈물  ","둡우(zlzl****)","2019.07.02 23:03",10
"199","10","가볍게 보러갔다가 가슴먹먹해지는 영화는 역시 마블.  ","김챔(coal****)","2019.07.02 22:19",10
"200","10","닉 퓨리의 큰 그림이 돋보이는 영화  ","healer(heal****)","2019.07.02 22:14",10
"201","10","여식 스파이더맨은 기대를 버리지 않아 개 재밌음  ","김영인(fkau****)","2019.07.02 21:26",10
"202","10","아직 보진 않았지만....너무 재미있네요..!  ","피를 파클(link****)","2019.07.02 21:26",10
"203","10","진짜 영상미부터 내용까지 완벽  ","YASOO(imgl****)","2019.07.02 21:26",10
"204","9","스파이더맨이지  대기획 어벤져스가 아니다 뭘 다들 그렇게 크게 기대하시는지?? 눈만 높아져서는  ","KingEyeR(eaco****)","2019.07.02 21:18",9
"205","8","확실히  마블이 영화를 잘만드네. 기발하고 참신하다  ","허재(vain****)","2019.07.02 20:54",8
"206","10","진짜 존잼 대박입니다 꼭 보세용  ","ssy0****","2019.07.02 20:34",10
"207","10","슈트 만드는 스파이디를 보는 해피의 표정 = 관람객의 표정  ","널스오빠(tvlj****)","2019.07.02 20:29",10
"208","10","나는 스파이더맨의 숙모를 사랑한다!  ","푸딩(hsms****)","2019.07.02 20:18",10
"209","10","토니 스타크 고인의 명복을 빕니다.  ","비아(back****)","2019.07.02 19:56",10
"210","10","마지막에나온 앵커아저씨보고 눈을 의심했다반가웠어요 아저씨ㅋㅋ거기서도 스파이더맨을 싫어하겠네요ㅋㅋㅋ  ","급식먹고싶다(tjrf****)","2019.07.02 19:54",10
"211","10","톰 홀랜드,,사랑해요 그리고 쿠키 끝~까지보세유  ","박영미(park****)","2019.07.02 19:42",10
"212","8","해피가 토니 보고싶다 할때 나도 찔끔했음 ㅠㅠ  ","알았슈(aras****)","2019.07.02 19:35",8
"213","10","어벤져스 엔드게임의 아쉬움을 달래주는 영화  ","lch5****","2019.07.02 19:35",10
"214","10","순수하고 풋풋함이 예뻐서 토니 스타크가 왜 피터를 아꼈는지 이해가 감 ㅠ  ","시화(iiid****)","2019.07.02 19:35",10
"215","10","관람객역시 스파이더맨 꿀잼꿀잼  ","황유진(ghkd****)","2019.07.02 19:31",10
"216","10","휘트니휴스턴 노래가 이렇게 슬픈지 오늘 처음알았다.이 영화 재밌다!  ","Wonderland81(rapc****)","2019.07.02 19:16",10
"217","10","진짜 브금 때문에 울뻔했다.. 개인적으로 마블 히어로 개인 영화중에 최고인듯  ","DH94(hyen****)","2019.07.02 17:41",10
"218","8","통수의 통수의 통수의 통수의 통수란 이런것  ","악동(haej****)","2019.07.02 17:39",8
"219","10","그동안 마블이 그리워지는 작품 마블 페이즈3의 진짜 완벽한 마무리!  ","daily2019(robo****)","2019.07.02 17:17",10
"220","8","개인적으로 히어로들 중 스파이더맨을 가장 좋아하는데 초반에 지루한 감이 확실히 있다. 후반 액션씬은 정말 좋다. 엄청난 영화까지는 아니나 “마블이 마블했다”는 소리는 들을 만한 영화라 생각한다. 좀 오래 기다리더라도 쿠키 영상 두 개는 꼭 보시길 ㅎㅎ  ","둥지지기(ej20****)","2019.07.02 16:18",8
"221","10","너무 재밌다 스파이더낙하산 나만 귀여웠나 넘 귀여움  ","다부진(ohga****)","2019.07.02 15:53",10
"222","10","살짝 루즈한 부분도 있었는데 개꿀잼이네..  ","여름하늘(legi****)","2019.07.02 14:12",10
"223","7","미스테리오 건배씬에서 그동안 마블영화에 등장했던 인물들의 연관성에 대해 다시한번 놀랐음. 그리고 쿠키영상 이후 앞으로의 스파이더맨이 어떻게 바뀔지 기대됨. 영화 자체는 그럭저럭이었음.  ","무늉(pink****)","2019.07.02 13:50",7
"224","10","토니가 후회하지 않았던 일은 널 선택한거야.  ","슨간(thqh****)","2019.07.02 13:20",10
"225","10","닉퓨리:파프롬홈   &  토니의 빈 자리는 너무 컸다.  ","Noria(haan****)","2019.07.02 13:19",10
"226","10","그냥..눈물나게 봤다..ㅠㅠ스타크가 얼마나 피터를 아꼈는지..ㅠㅠ  ","SeokJin(sukj****)","2019.07.02 12:29",10
"227","10","피터 찌리릿~^^ 스파이더맨은 피터파커다!  ","제성침례교회(jesu****)","2019.07.02 11:56",10
"228","10","피터 파커 찌리릿! 피터 찌리릿  ","Kanna Hashimoto(yuri****)","2019.07.02 11:34",10
"229","10","스파이더 찌리릿 만만세!!  ","오징어(book****)","2019.07.02 11:14",10
"230","10","모든 쿠키영상이 끝나고 다시한번 감탄하게 되는 단어 - 번역 : 황석희  ","전광처리(min0****)","2019.07.02 10:47",10
"231","6","최근 마블 시리즈를 크게 좋아하지 않는 저에게는 재미가 없었네요. 그냥 킬링타임용  ","김태현(wryi****)","2019.07.03 12:09",6
"232","10","피터가 수트제작할때 해피의 시선이 너무 슬펐어 꼭 토니를 바라보는 느낌이랄까? 그런 사소한 장면까지 놓칠수 없었어  ","sun(sund****)","2019.07.03 11:48",10
"233","10","톰홀랜드는 사랑입니다  ","Nado(half****)","2019.07.03 09:58",10
"234","10","관람객짱잼!!!! 쿠키영상도 굿굿!!  ","coffee rabbit(rabb****)","2019.07.03 09:57",10
"235","10","뉴욕한복판 빌딩사이사이를 거미줄로 넘나드는 장면이 진짜 스파이더맨만이 연출할수 있는장면인데 진짜 오랜만에 그장면을 봐서 소름돋았었음.. 이어지는 쿠키영상에 또한번 소름돋았고  ","cel9****","2019.07.03 04:12",10
"236","8","토니기 필요 이상으로 많이 나온다 특히 그 무덤 장면은 토니 팬으로써 굉장히 불쾌했음 두 번 다시 보고싶지 않은 연출  ","융융까까(rksw****)","2019.07.03 03:48",8
"237","7","가짜가 너무많다...  ","뿌잉(dhdb****)","2019.07.03 03:08",7
"238","4","오리지날  스파이더맨시리즈의 비함  너무유치했네요.마블 의리로봤지만 실패!!  ","ssam****","2019.07.03 02:57",4
"239","10","왜 톰홀랜드가 마블에 캐스팅 됏는지 알겠다.톰 아니면 소화할수가 없다. 마치 로다주처럼...  ","dsba****","2019.07.03 01:06",10
"240","10","Even dead I'm the hero  ","후곡마을(smos****)","2019.07.03 00:19",10
"241","10","정말 톰 홀랜드 넘 멋져서 놀랬음. 이번 영화에서 다시 등장했던 신 때문에 마블 다른 영화들을 다시 보게 됐습니다.  ","claire(ami1****)","2019.07.03 00:06",10
"242","10","진짜 마음에 찌리릿 했습니다.  ","아라(dhsh****)","2019.07.02 23:32",10
"243","10","피터의 어린 감정과 영웅으로서의 감정을 너무 잘 표현했다.적당히 슬프고 적당한 개그요소도 있고,.. 무튼 잘 만든 영화다.  ","양혜지(yhji****)","2019.07.02 23:32",10
"244","10","존잼꼭보시길 진짜 존잼  ","park****","2019.07.02 23:29",10
"245","6","스토리 개연성이 좀 부족하고 피터파커 케릭터는 알겠는데 너무 답답해서 짜증이 날 정도였음  ","미남(yiku****)","2019.07.02 23:28",6
"246","6","피터 파커의 성장 측면에서 봤을 때 만족하나.. 피터가 너무 답답하게 느꼈고 뭔가 다 예상되는데 그게 재미가 없음  ","머띵(bigb****)","2019.07.02 23:17",6
"247","10","토니 스타크 아이어맨이 그립다!  ","남자천사(kimv****)","2019.07.02 22:51",10
"248","10","앞자리 씨끄러운 애들 4명과 2시간 반 동안 사투를 벌였다. 진짜 뭐라하고 싶었는데 꾹 참았다. 좋은 기분으로 좋은 영화 보려고.  ","Teacher(ys22****)","2019.07.02 22:23",10
"249","10","제발 댓글에 스포일러좀 쓰지마 여긴 영화 안본 사람들도 무슨영화인지 알기위해서 본단말이야 제발 한번만이라도 더 남을 위해 생각을 하고 댓글을 쓰란말이야  ","박주형(brew****)","2019.07.02 22:11",10
"250","10","재밌게 잘봤ㅅ어요 초중딩들 좀 조용히 했으면 ^^  ","르로이 사네(jihu****)","2019.07.02 22:10",10
"251","10","로다주가 이영화를보면서 어떤 감정을느낄까..정말 뿌듯할듯..  ","최민성(msun****)","2019.07.02 21:47",10
"252","10","하 다음스파이더맨이 마블스파이더맨 마지막화인게 너무 아쉽다소니야 제발 마블이랑 재계약 해줘라 ㅠㅠㅠ너네가 다시 스파이더맨 만들면 베놈 출연시켜서 또 말아먹을거아니냐 ㅠㅠ  ","minjin(ysm7****)","2019.07.02 21:34",10
"253","10","최고의 명장면 : 피터 찌리릿  ","ARCADY(sher****)","2019.07.02 21:10",10
"254","9","토니의 남겨진 유산과 아직 어리숙하고 감당하기 힘든 십대 히어로의 고충과 발전ㅡ 1편보다 재밌어요  ","얼토당분(spqj****)","2019.07.02 19:40",9
"255","10","메이숙모 나랑 30살넘게 차이나지만 넘이쁘다 썸타고싶당  ","이름없음(hell****)","2019.07.02 19:37",10
"256","10","이런 ㅆ!...원작을 어떻게 이렇게 개연성있게 잘 표현했죠? ㅠ 그 마블에 그 감독이야 아주 찬양해 ㅜㅜ  ","구름(appl****)","2019.07.02 14:57",10
"257","10","예고편이 가장 큰 낚시였음  ","김유경(jjyk****)","2019.07.02 14:13",10
"258","10","피터 찌리릿 ㅋ 쿠키2개도 찌리릿  ","계산기(remi****)","2019.07.02 14:12",10
"259","10","꼭영화관가서보세요넘 재밋어요  ","응응(arat****)","2019.07.02 14:08",10
"260","10","기대는 하지 마시고  피터의 성장영화 ㅋ  ","덩크(donk****)","2019.07.02 13:58",10
"261","1","진짜 스파이더맨은 토비맥과이어 뿐이다~!!  ","AMORFATI(xogu****)","2019.07.03 13:14",1
"262","10","ㅎㅎ 이제 마블영화 한풀 꺽이지 않을까 했는데 이거원...또 개꿀잼이었네 햐... 어쩜 소재들을 이리 잘 살리냐.  ","hs L(guy_****)","2019.07.03 09:52",10
